,_ - search_key,_ - eng_search_key,Class,_ - url,Comments on relevance,Название|Title,Type 1,Type 2,_ - Номер ГИМ|Museum internal ID,Отдел/коллекция|Department/collection,Инвентарный номер|Inventory Number,Датировка|Date,Размер|Size,"Материал, техника|Material, technique",_ - Номер ГК|State Catalogue Number,Ключевые слова|Keywords,Место создания|Creation Place,Contemporary_Toponyms,fcodeName,toponymName,lat,long,Country,geonames 3,"Автор, мастер/Изготовитель|Author,Creator'",_ - Шифр ОПИ|The Writtern Sources Dept Code,Комплект|Set,Место находки|Place of Discovery,Формат|Format,"Лист, страницы|Sheet,Pages",_ - Археологический памятник|Archeological site,Персоналии|Persons,Многотомное издание: автор|Author of a multi-volume edition,Многотомное издание: Название|Title,_ - Экспозиция|Exposition,Выставки|Exhibitions,_ - Альбомы|Albums,Аннотация|Annotation,Start Year,End Year,Creation Place,coordinate location (wikipedia),Location Certainty,"Автор, мастер/Изготовитель|Author,Creator",_ - Экспозиция,Предметный классификатор|Subject Classifier,Язык|Language,Многотомное издание: автор|Author,_ - Номер ГИМ,_ - Номер ГК,_ - Шифр ОПИ
37,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/138891?page=3&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=140,,[Стихи]. На армянском яз.,,,ГИМ 104025/141,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2182,1961,"17х11,5х0,7 см",,18257911.0,Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...",Гулям Гафур (1903-1966),,,,,,,,,,,,,,,,,,,,,,,,,,
38,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/138919?page=4&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=160,,"Юбилейная весна 1972 : Выставка произведений художников 15 союзных республик, посвященная 50-летию образования СССР : Каталог / Союз художников Армении. Армянская ССР",,,ГИМ 104730/412,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2689/14,1972,"21,8х17х0,1 см",,20420209.0,СССР Ереван Армянская ССР,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...",,,,,,,,,,,,,,,,,,,,,,,,,,,
39,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/138940?page=7&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=303,,Век. Земля. Любовь : Стихи /  Авторизов. пер. с армянского,,,ГИМ 104730/366,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2667,1979,"17,3х13,3х1,5 см",,20420318.0,Москва,Москва,Москва,capital of a political entity,Moscow,55.75222,37.61556,Russia,"city, village,...","Эмин  Геворг Григорьевич (Мурадян, Карлен Григорьевич), (1919-1998)",,,,,,,,,,,,,,,,,,,,,,,,,,
40,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/138941?page=6&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=251,,Двадцатый век : Стихи /  Пер. с армянского,,,ГИМ 104730/367,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2668,1977,"16,5х12,5х0,2 см",,20420320.0,Москва,Москва,Москва,capital of a political entity,Moscow,55.75222,37.61556,Russia,"city, village,...","Эмин  Геворг Григорьевич (Мурадян, Карлен Григорьевич), (1919-1998)",,,,,,,,,,,,,,,,,,,,,,,,,,
41,армяне,Armenians,Armenian,https://catalog.shm.ru/entity/OBJECT/138945?query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D0%B5&index=27,,[Танец сасунцев]. На армян. яз.,,,ГИМ 104730/371,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2672,1978,"28х25х0,3 см",,20420246.0,танцы Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...","Эмин  Геворг Григорьевич (Мурадян, Карлен Григорьевич), (1919-1998)",,,,,,,,,,,,,,,,,,,,,,,,,,
42,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/138946?page=6&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=252,,Баллада о рыбаке. На армянском яз.,,,ГИМ 104730/372,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2673,1970,"26х20,5х0,3 см",,20420312.0,Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...","Эмин  Геворг Григорьевич (Мурадян, Карлен Григорьевич), (1919-1998)",,,,,,,,,,,,,,,,,,,,,,,,,,
43,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/138949?page=3&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=146,,Санаин - Ахпат. На армянском яз.,,,ГИМ 104730/375,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2676,1978,"26,2х20,3х0,4 см",,20420260.0,Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...","Оганесян, К.Л.",,,,,,,,,,,,,,,,,,,,,,,,,,
44,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/138951?page=5&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=217,,Историко-архитектурные памятники Нахичевани. На армянском яз.,,,ГИМ 104730/377,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2678,1978,"21,1х17,4х0,7 см",,20420272.0,Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...",Айвазян А. А.,,,,,,,,,,,,,,,,,,,,,,,,,,
45,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/138959?page=7&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=341,,Александр Спендиаров в армянском искусстве. [Выставка к 100-летию со дня рождения] : Каталог,,,ГИМ 104730/395,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2687,1972,"19,8х16,8х0,6 см",,20420262.0,Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...",,,,,,,,,,,,,,,,,,,,,,,,,,,
46,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139004?page=11&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=523,,Мгер Абегян. Народный художник Армянской ССР. [Персональная выставка произведений в связи с 70-летием со дня рождения] : Каталог,,,ГИМ 104730/415,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2690,1979,"20,5х7,3х0,6 см",,20420282.0,Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...","Абегян, Мгер Манукович",,,,,,,,,,,,,,,,,,,,,,,,,,
47,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139006?page=3&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=126,,[Картинная галерея Армянской ССР : Каталог Кироваканского филиала /  Сост. Перч Горян]. На армянском яз.,,,ГИМ 104730/417,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2692,1974,"22,4х14,5х0,2 см",,20420234.0,,[Кировакан],[Кировакан],seat of a first-order administrative division,Vanadzor,40.80456,44.4939,Armenia,"city, village,...",,,,,,,,,,,,,,,,,,,,,,,,,,,
48,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139007?page=2&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=52,,Книга. Armenienwoche in Köln / Gesellschaft zur Förderung der Beziehungen zwischen der Bundesrepublik Deutschland und der Sowjetunion. Regionalverband Rhein-Ruhr e. V.,,,ГИМ 104730/472,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2694,Б.г.,"21х14,9х0,1 см",,20420271.0,,Кёльн,Кёльн,seat of a second-order administrative division,Köln,50.93333,6.95,Germany,"city, village,...",,,,,,,,,,,,,,,,,,,,,,,,,,,
49,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139008?query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=29,,Выставка картин Центрального отдела профсоюза работников искусства и Союза искусствоведов Армении. Список произведений.  На армянском языке.,,,ГИМ 104730/473,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2695,1926,"17х13х0,1 см",,20420332.0,,Ленинакан,Ленинакан,seat of a first-order administrative division,Gyumri,40.7942,43.84528,Armenia,"city, village,...",Общество работников изобразительного искусства Армении.,,,,,,,,,,,,,,,,,,,,,,,,,,
50,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139009?query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=46,,Ереванское хореографическог училище /  Текст Кинел Симонян,,,ГИМ 104730/474,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2696,1975,"26,6х21х0,7 см",,20420315.0,Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...",,,,,,,,,,,,,,,,,,,,,,,,,,,
51,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139010?page=4&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=155,,[Конституция (Основной закон) Армянской ССР. Принята на внеочередной 7-ой сессии Верховного Совета Армянской СССР 9-го созыва 14 апреля 1978 года.] На армянском яз.,,,ГИМ 104730/485,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2707,1978,"20х13х0,3 см",,20420265.0,СССР Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...",,,,,,,,,,,,,,,,,,,,,,,,,,,
52,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139011?page=2&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=63,,[Конституция (Основной закон) Армянской ССР]. На армянском яз.,,,ГИМ 104730/487,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2709,1975,"20х13х0,2 см",,20420301.0,Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...",,,,,,,,,,,,,,,,,,,,,,,,,,,
53,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139012?page=4&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=162,,Закон Армянской ССР об охране и использовании памятников истории и культуры. На армянском и русском языках.,,,ГИМ 104730/491,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2713,1978,"17х11,5х0,7 см",,20420207.0,Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...",,,,,,,,,,,,,,,,,,,,,,,,,,,
54,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139013?query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=16,,Легенда о разрушенном городе /  П. Зейтунцян; Армянский Гос. ордена Трудового красного знамени Академический театр им. Г. Сундукяна,,,ГИМ 104730/475,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2697,1978,"20,5х20,5х0,1 см",,20420300.0,театр Москва,Москва,Москва,capital of a political entity,Moscow,55.75222,37.61556,Russia,"city, village,...",Академический театр им. Габриэла Сундукяна,,,,,,,,,,,,,,,,,,,,,,,,,,
55,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139014?query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=21,,Перекресток /  Ж. Арутюнян ; Армянский Гос. ордена Трудового красного знамени Академический театр им. Г. Сундукяна,,,ГИМ 104730/476,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2698,[1978],"20,5х20,5х0,1 см",,20420321.0,театр Москва,Москва,Москва,capital of a political entity,Moscow,55.75222,37.61556,Russia,"city, village,...",Академический театр им. Габриэла Сундукяна,,,,,,,,,,,,,,,,,,,,,,,,,,
56,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139015?query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=30,,Хатабала /  Г. Сундукян ; Армянский Гос. ордена Трудового красного знамени Академический театр им. Г. Сундукяна,,,ГИМ 104730/477,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2699,1978,"20,5х20,5х0,1 см",,20420196.0,театр Москва,Москва,Москва,capital of a political entity,Moscow,55.75222,37.61556,Russia,"city, village,...",Академический театр им. Габриэла Сундукяна,,,,,,,,,,,,,,,,,,,,,,,,,,
57,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139028?page=9&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=412,,"Выставка произведений художников Грузии, Азербайджана, Армении : К 50-летию образования СССР : ... художников Армянской ССР : Каталог",,,ГИМ 104730/398,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2688/3,1971,"20,5х16х0,5 см",,20420304.0,СССР Москва,Москва,Москва,capital of a political entity,Moscow,55.75222,37.61556,Russia,"city, village,...",,,,,,,,,,,,,,,,,,,,,,,,,,,
58,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139058?page=7&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=323,,Полное собрание сочинений. Т. 15. -  Изд. 5-е. На армянском яз.,,,ГИМ 104730/497,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-2719,1972,"20,7х14х4,2 см",,20420773.0,Москва,Москва,Москва,capital of a political entity,Moscow,55.75222,37.61556,Russia,"city, village,...","Ленин, В.И.",,,,,,,,,,,,,,,,,,,,,,,,,,
59,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139890?page=18&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=857,,Проблемы экономики науки : Сборник,,,ГИМ 106113/100,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-3452,1977,"20,6х13,6х1,7 см",,21089853.0,Армянская историко-бытовая экспедиция по истории советского общества Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...",,,,,,,,,,,,,,,,,,,,,,,,,,,
60,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139891?page=4&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=166,,О важнейших направлениях социально-экономического развития Армянской ССР до 1990 г. : [Докладная записка],,,ГИМ 106113/112,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-3453,1977,"20х14,3х1,3 см",,21090158.0,Армянская историко-бытовая экспедиция по истории советского общества Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...",,,,,,,,,,,,,,,,,,,,,,,,,,,
61,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139892?page=18&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=869,,Научно-технический прогресс в СССР,,,ГИМ 106113/108,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-3454,1978,"20,7х13,2х1,1 см",,21090088.0,Армянская историко-бытовая экспедиция по истории советского общества СССР Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...",Аракелян А. А.,,,,,,,,,,,,,,,,,,,,,,,,,,
62,армянский,Armenian (adjective),Armenian,https://catalog.shm.ru/entity/OBJECT/139893?page=18&query=%D0%B0%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&index=858,,"Социалистическое расширенное воспроизводство в условиях научно-технической революции : Тезисы докладов всесоюзной научно-практической конференции, посвященной 60-летию комсомола Армении (10-12 июня 1981 г.)",,,ГИМ 106113/109,Книжный фонд/Фонд экспедиций и мемориальных сборов,ФЭ-3455,1981,"20,1х14,5х1 см",,21090092.0,Армянская историко-бытовая экспедиция по истории советского общества Ереван,Ереван,Ереван,capital of a political entity,Yerevan,40.18111,44.51361,Armenia,"city, village,...",,,,,,,,,,,,,,,,,,,,,,,,,,,
